id,source_id,title,datetime,top_article,reactions,comments,shares,comment_plugin
199,the-new-york-times,Salman Rushdie Updates ‘Don Quixote’ for the Digital Age,2019-09-03 09:00:08+00:00,False,23.0,0.0,16.0,0.0
200,abc-news,Sheryl Crow feels 'liberated' by saying goodbye to the album,2019-09-03 15:27:46+00:00,False,0.0,0.0,0.0,0.0
201,abc-news,Man dies following police confrontation in suburban Denver,2019-09-03 17:36:41+00:00,False,0.0,0.0,0.0,0.0
202,the-new-york-times,A Potential Peace Deal With the Taliban,2019-09-03 10:16:17+00:00,False,634.0,582.0,172.0,0.0
203,bbc-news,MPs return ahead of key Brexit vote,2019-09-03 14:53:39.399687800+00:00,True,34137.0,15261.0,36720.0,0.0
204,the-wall-street-journal,"In a School District Where Technology Rules, Grades Fall. Parents Ask Why.",2019-09-03 15:15:00+00:00,True,311.0,137.0,220.0,0.0
205,abc-news,"US construction spending ticked up just 0.1% in July, helped by schools and sewers",2019-09-03 14:02:22+00:00,False,0.0,0.0,0.0,0.0
206,espn,Taggart: Dehydration possible factor in FSU loss,2019-09-03 15:16:00+00:00,True,0.0,0.0,0.0,0.0
207,newsweek,K-Pop Star Amber of f(x) Leaves SM Entertainment,2019-09-03 14:52:56+00:00,False,0.0,0.0,0.0,0.0
208,cnn,Fashion weeks are about to start: Here's what we expect to see during a month of shows,2019-09-03 12:39:29+00:00,False,7.0,1.0,16.0,0.0
210,newsweek,Prince Harry Launches Eco-Friendly Travel Scheme Amid Private Jet Criticism: 'No One Is Perfect',2019-09-03 14:34:48+00:00,False,4.0,3.0,1.0,0.0
211,abc-news,Trump must back gun legislation before Senate will vote: McConnell,2019-09-03 15:58:06+00:00,True,2182.0,1499.0,471.0,0.0
212,cnn,South African president calls for arrest of those involved in xenophobic attacks,2019-09-03 15:41:27+00:00,False,652.0,827.0,385.0,0.0
213,the-new-york-times,"Guns, Filth and ISIS: Syrian Camp Is ‘Disaster in the Making’",2019-09-03 09:00:10+00:00,False,28.0,3.0,62.0,0.0
214,the-wall-street-journal,"WSJ Wealth Adviser Briefing: ETFs Grab Trading, Retirement Account Risks, Business Trip Troubles",2019-09-03 10:00:07+00:00,False,0.0,0.0,0.0,0.0
215,business-insider,"The Apple Watch is getting one of the most-requested features in sleep tracking, according to a new report (AAPL)",2019-09-03 13:03:50+00:00,False,140.0,10.0,29.0,0.0
216,the-irish-times,Podcast: The Tory rebels take on Boris Johnson,2019-09-03 15:17:56+00:00,False,1.0,0.0,1.0,0.0
217,the-irish-times,The Irish Times view on ex-prisoners’ prospects: in need of a fresh start,2019-09-03 17:29:00+00:00,False,0.0,0.0,0.0,0.0
218,abc-news,"The Latest: 34 presumed dead in boat fire, search suspended",2019-09-03 17:22:12+00:00,False,0.0,0.0,0.0,0.0
219,al-jazeera-english,First Sudan cabinet since Bashir to be announced within 48 hours,2019-09-03 16:53:39+00:00,False,1.0,0.0,8.0,0.0
220,the-irish-times,US teenager kills five family members in Alabama shooting,2019-09-03 12:17:47+00:00,False,0.0,0.0,1.0,0.0
221,business-insider,"Mike Pence can't be 'anti-gay' because he was at a lunch with the Irish prime minister's boyfriend, White House spokesman says",2019-09-03 13:58:40+00:00,False,772.0,525.0,129.0,0.0
222,cbs-news,Eye Opener: Hurricane Dorian continues to pummel the Bahamas,2019-09-03 11:12:55+00:00,False,0.0,0.0,3.0,0.0
223,the-new-york-times,"To Save Colombia’s Peace Process, Prove the Extremists Wrong",2019-09-03 15:00:05+00:00,False,10.0,0.0,12.0,0.0
224,reuters,Pantomime villain Medvedev fueled by New York hate,2019-09-03 17:32:12+00:00,False,0.0,0.0,2.0,0.0
225,bbc-news,Brexit: Tory MP defects ahead of crucial no deal vote,2019-09-03 14:48:14+00:00,False,60117.0,19043.0,10752.0,0.0
226,reuters,Dems slam Pence for staying at Trump's Ireland club,2019-09-03 16:28:50+00:00,False,0.0,0.0,2.0,0.0
227,cbs-news,8 killed in latest attack targeting school children in China,2019-09-03 13:12:48+00:00,False,452.0,200.0,145.0,0.0
228,cbs-news,Dierks Bentley: Ticketed for fishing in Colorado without a license,2019-09-03 01:53:44+00:00,False,729.0,266.0,130.0,0.0
229,business-insider,"Glamping has come to NYC. I took an 8-minute ferry ride to an island in New York Harbor where people pay up to $1,200 a night to sleep in luxe tents and cabins — here's what it looks like.",2019-09-03 00:00:00+00:00,True,702.0,269.0,187.0,0.0
230,the-irish-times,Johnny Sexton confident Ireland will reach their peak for Scotland clash,2019-09-03 16:38:13+00:00,False,0.0,0.0,0.0,0.0
231,the-irish-times,Kinahan cartel associate Thomas Kavanagh to serve 13 months of three-year sentence,2019-09-03 17:45:41+00:00,False,0.0,0.0,0.0,0.0
232,the-new-york-times,You Haven’t Heard From These Chefs for a While. But You Will.,2019-09-03 16:29:09+00:00,False,0.0,0.0,6.0,0.0
233,bbc-news,Teletext Holidays exposed customer calls,2019-09-03 16:39:11+00:00,False,0.0,0.0,23.0,0.0
234,al-jazeera-english,Guatemala's CICIG: UN-backed anti-corruption body shuts its doors,2019-09-03 16:21:05+00:00,False,1.0,0.0,7.0,0.0
235,the-new-york-times,A Tale of Five Women,2019-09-03 09:00:10+00:00,False,1.0,0.0,5.0,0.0
236,al-jazeera-english,Palestinian Harvard student denied entry to US finally arrives,2019-09-03 16:09:54+00:00,False,0.0,0.0,5.0,0.0
237,cnn,Hurricane Dorian is lingering over the Bahamas as its outer bands begin to reach parts of Florida,2019-09-03 07:34:32+00:00,True,0.0,0.0,0.0,0.0
238,reuters,Walmart to stop selling short-barrel rifle ammunition,2019-09-03 17:23:39+00:00,False,0.0,0.0,0.0,0.0
239,the-new-york-times,Prince Harry to Launch Green Travel Initiative,2019-09-03 09:50:37+00:00,False,1259.0,299.0,164.0,0.0
240,al-jazeera-english,Palestinian PM vows to release probe result over woman's death,2019-09-03 11:20:46+00:00,False,11.0,0.0,23.0,0.0
241,cnn,Lizzo hits No. 1 on Billboard Hot 100 with 'Truth Hurts',2019-09-03 17:48:26+00:00,False,0.0,0.0,12.0,0.0
242,cnn,"California boat that burned was in a 'worst-case scenario,' sheriff says",2019-09-03 07:02:37+00:00,True,0.0,0.0,0.0,0.0
243,the-new-york-times,Dogs Are Not Here for Our Convenience,2019-09-03 10:03:17+00:00,False,1255.0,986.0,1236.0,0.0
244,newsweek,Bayley Turns Heel on Becky Lynch at Monday Night RAW,2019-09-03 03:33:22+00:00,False,76.0,7.0,20.0,0.0
245,business-insider,"The wealthy are spending less money on luxury, and it might signal another recession. From penthouses to classic cars, here's what's just not selling in 2019.",2019-09-03 16:03:00+00:00,False,7.0,3.0,10.0,0.0
246,cbs-news,West Virginia's Joe Manchin to remain in Senate,2019-09-03 15:14:42+00:00,False,0.0,0.0,0.0,0.0
247,abc-news,"For Julie Andrews, sudden success was 'like an assault'",2019-09-03 15:23:55+00:00,False,0.0,0.0,0.0,0.0
248,the-irish-times,Tory rebels vow to defy Johnson’s ‘threats’ on Brexit vote,2019-09-03 08:12:37+00:00,False,33.0,10.0,12.0,0.0
249,abc-news,Alaska villagers pay airfare in effort to keep out drugs,2019-09-03 17:27:45+00:00,False,0.0,0.0,0.0,0.0
250,abc-news,Review: David Koepp delivers a chilling first novel,2019-09-03 14:59:56+00:00,False,0.0,0.0,0.0,0.0
251,reuters,AT&T names John Stankey as chief operating officer,2019-09-03 16:00:15+00:00,False,0.0,0.0,0.0,0.0
252,the-irish-times,"Louise Kennedy AW2019: Long coats, sparkling tweed dresses and emerald knits",2019-09-03 14:40:00+00:00,False,0.0,0.0,0.0,0.0
253,cnn,Boris Johnson's Brexit showdown as Parliament returns from recess: Live updates - CNN,2019-09-03 15:33:12+00:00,True,0.0,0.0,0.0,0.0
254,cnn,Robert Pattinson was blanking 'furious' over Batman leak,2019-09-03 17:07:06+00:00,False,0.0,0.0,13.0,0.0
255,newsweek,Anti-Transgender Activists Are Suiting Up for What They Believe Is Their Battle Royal | Opinion,2019-09-03 14:11:11+00:00,False,6.0,4.0,6.0,0.0
256,business-insider,How to buy a house with bad credit,2019-09-03 17:18:00+00:00,False,0.0,0.0,4.0,0.0
257,abc-news,Tropical Storm Fernand has formed in the Gulf of Mexico; tropical storm warning issued for northeast Mexico coast,2019-09-03 17:56:11+00:00,False,0.0,0.0,0.0,0.0
258,the-new-york-times,Coming of Age as an Immigrant Child Bride,2019-09-03 09:00:08+00:00,False,59.0,5.0,15.0,0.0
259,abc-news,Triplet says he accidentally killed brother while cooking,2019-09-03 08:45:03+00:00,True,23.0,5.0,22.0,0.0
260,al-jazeera-english,All eyes on parliament as UK faces pivotal day on Brexit,2019-09-03 10:47:13+00:00,False,185.0,35.0,41.0,0.0
261,the-wall-street-journal,"Parents Thought They Wanted Tech In Every Classroom, Now They're Not So Sure - The Wall Street Journal",2019-09-03 15:15:00+00:00,False,311.0,137.0,220.0,0.0
262,abc-news,FM says Germany working to end Sudan's pariah status,2019-09-03 16:12:13+00:00,False,0.0,0.0,3.0,0.0
263,cnn,Boris Johnson's complicated design legacy in London,2019-09-03 11:07:22+00:00,False,5.0,0.0,14.0,0.0
264,al-jazeera-english,"Discontent swells in Zimbabwe amid crackdown, economic woes",2019-09-03 09:46:24+00:00,False,3.0,1.0,21.0,0.0
265,abc-news,WATCH: Inside FEMA headquarters as US feels Hurricane Dorian's effects,2019-09-03 16:42:33+00:00,False,0.0,0.0,5.0,0.0
266,cbs-news,Studying the mating habits of sharks,2019-09-03 11:59:30+00:00,False,0.0,0.0,3.0,0.0
267,bbc-news,Brexit: Putney and Yorkshire voters express frustration,2019-09-03 16:06:36+00:00,False,0.0,0.0,4.0,0.0
268,cbs-news,Joe Manchin to announce his political future on Tuesday morning,2019-09-03 03:13:47+00:00,False,200.0,247.0,78.0,0.0
269,cbs-news,Axios: Trump allies raise money to target reporters,2019-09-03 16:05:17+00:00,False,0.0,0.0,3.0,0.0
270,abc-news,Mexico: Main suspect absolved in 2014 student disappearances,2019-09-03 17:24:44+00:00,False,0.0,0.0,5.0,0.0
271,abc-news,Ultimate Star Wars: Galaxy’s Edge Quiz,2019-09-03 17:00:31+00:00,False,123.0,10.0,31.0,0.0
272,the-new-york-times,What We Know About the Catastrophic California Boat Fire,2019-09-03 13:04:04+00:00,False,4.0,2.0,12.0,0.0
273,abc-news,Rapper DMX helps family with back-to-school purchases,2019-09-03 13:55:02+00:00,False,0.0,0.0,0.0,0.0
274,bbc-news,Will a woman set foot on the Moon soon?,2019-09-03 16:48:33+00:00,False,0.0,0.0,3.0,0.0
275,cbs-news,Hurricane Dorian begins inching northwest as Category 2,2019-09-03 17:20:57+00:00,True,0.0,0.0,1.0,0.0
276,newsweek,"Donald Trump 'Injected a Poison' Into Politics, MSNBC Guest Says: 'How Long Will It Take to Undo the Damage?'",2019-09-03 14:21:18+00:00,False,240.0,83.0,68.0,0.0
277,newsweek,"Brazil's Tourism Ambassador Calls Amazon Fires 'False Fires,' Threatens to Choke Emmanuel Macron",2019-09-03 17:51:37+00:00,False,0.0,0.0,0.0,0.0
278,business-insider,Plant-based fast food isn't any healthier than the originals — and that's the point,2019-09-03 14:43:33+00:00,False,1597.0,764.0,778.0,0.0
279,bbc-news,Norway 2-1 England highlights: Georgia Stanway scores stunner but Lionesses slip to defeat,2019-09-03 18:18:24+00:00,False,3.0,0.0,2.0,0.0
280,business-insider,"I spent 5 years analyzing how rich people get rich, and found there are generally 4 paths to wealth",2019-09-03 15:44:03+00:00,False,8.0,0.0,22.0,0.0
281,the-irish-times,High temperatures and rainfall in August linked to global warming,2019-09-03 16:13:52+00:00,False,0.0,0.0,0.0,0.0
282,bbc-news,Brexit: All-Ireland food zone considered as backstop solution,2019-09-03 16:04:16+00:00,False,9.0,1.0,39.0,0.0
283,cbs-news,Meet the first giant pandas born in Germany,2019-09-03 13:19:29+00:00,False,0.0,0.0,7.0,0.0
284,al-jazeera-english,Hong Kong's Carrie Lam denies trying to resign,2019-09-03 10:31:38+00:00,False,0.0,0.0,9.0,0.0
285,abc-news,"Pedestrian struck, 3 wounded by gunfire outside State Fair",2019-09-03 14:03:11+00:00,False,0.0,0.0,0.0,0.0
286,cnn,"Hurricane Dorian now Category 3, still a threat to US coast - CNN Video",2019-09-03 06:07:39.253437800+00:00,True,0.0,0.0,0.0,0.0
287,the-irish-times,Kristen Stewart: I was told to tone down my sexuality to land Marvel roles,2019-09-03 12:58:03+00:00,False,0.0,0.0,0.0,0.0
288,the-wall-street-journal,Phones Buzz in Class—With Texts From Mom and Dad,2019-09-03 09:30:00+00:00,True,78.0,22.0,67.0,0.0
289,business-insider,Trump attacks Sadiq Khan after the London mayor mocks him for missing WW2 memorial to deal 'with a hurricane out on the golf course',2019-09-03 15:11:50+00:00,False,230.0,176.0,33.0,0.0
290,the-wall-street-journal,Feminist Capitalist Professor Under Fire...,2019-09-03 15:28:37+00:00,False,2963.0,1179.0,1483.0,0.0
291,reuters,Divers recover 20 bodies from California boat fire,2019-09-03 18:01:17+00:00,True,30.0,15.0,4118.0,0.0
292,bbc-news,Christian Dior exhibition breaks V&A attendance record,2019-09-03 16:07:07+00:00,False,7.0,0.0,16.0,0.0
293,business-insider,Walmart will ban shoppers from openly carrying guns in its stores and stop selling some ammunition in response to 2 deadly shootings,2019-09-03 17:00:00+00:00,True,49024.0,22147.0,13453.0,15.0
294,the-wall-street-journal,Lego’s Bid to Beat the Pack Results in Sharp Drop in Profit - The Wall Street Journal,2019-09-03 08:45:00+00:00,False,2.0,1.0,7.0,0.0
295,al-jazeera-english,Hong Kong's Carrie Lam says she would 'quit' if she could,2019-09-03 01:04:08+00:00,False,641.0,138.0,78.0,0.0
296,reuters,"Walmart to stop selling ammunition for handguns, assault-style weapons",2019-09-03 18:10:12+00:00,True,150.0,94.0,2354.0,0.0
297,business-insider,How to contact LinkedIn customer support through its online help center and forum,2019-09-03 17:46:00+00:00,False,0.0,0.0,1.0,0.0
298,newsweek,"Colombia's Vice President Praises Ivanka Trump As 'A Brilliant Woman,' Says She Wants to Show Her How They Are Helping Migrant Women at the Border",2019-09-03 10:12:18+00:00,False,652.0,217.0,57.0,0.0
299,business-insider,Nearly one in 4 American workers would take a pay cut in favor of more time off — and research says this could lead to better job performance,2019-09-03 13:29:00+00:00,False,28.0,4.0,22.0,0.0
300,newsweek,Mitch McConnell Says He'd Follow Trump on Gun Control Legislation: 'I'd Be Happy to Put it on The Floor',2019-09-03 16:18:51+00:00,False,210.0,98.0,56.0,0.0
301,newsweek,China Used Twitter Porn Accounts to Spread Hong Kong Propaganda: Report,2019-09-03 13:55:25+00:00,False,16.0,0.0,9.0,0.0
302,the-irish-times,Johnson’s father apologises for ‘Irish will shoot each other’ comment,2019-09-03 09:27:21+00:00,False,68.0,52.0,25.0,0.0
303,bbc-news,"Glendon Spence death: Boy, 17, guilty of youth club stab murder",2019-09-03 12:53:34+00:00,False,9.0,3.0,6.0,0.0
304,the-new-york-times,The Gospel According to Marianne Williamson,2019-09-03 16:19:08+00:00,True,241.0,191.0,61.0,0.0
305,business-insider,"Amazon Renewed sells refurbished, pre-owned, and open-box products that look and work like new — here are 13 standout deals for college students",2019-09-03 14:31:00+00:00,False,2.0,0.0,15.0,0.0
306,business-insider,How to use Guided Access on an iPhone to set it up as a single-app device for kids or customers,2019-09-03 17:06:00+00:00,False,0.0,0.0,2.0,0.0
307,business-insider,Meet the 11 alt-meat startups vying for a bite of a $200 billion industry (BYND),2019-09-03 16:08:00+00:00,False,12.0,1.0,14.0,0.0
308,bbc-news,Alex Malcolm inquest: Probation staff 'overstretched' when boy killed,2019-09-03 14:33:09+00:00,False,0.0,0.0,0.0,0.0
309,the-irish-times,Dawn Meats granted leave to serve committal to prison notices against 18 protesters,2019-09-03 16:04:34+00:00,False,0.0,0.0,0.0,0.0
310,reuters,Britain can leave EU by Oct. 31: U.S. Vice President,2019-09-03 15:24:02+00:00,False,0.0,0.0,796.0,0.0
311,newsweek,Ezekiel Elliott Holdout: Will Dallas Cowboys Running Back Play This Year?,2019-09-03 15:35:18+00:00,False,0.0,0.0,0.0,0.0
312,the-wall-street-journal,Walmart to Stop Selling Ammunition for Assault-Style Weapons,2019-09-03 17:04:00+00:00,True,2096.0,1026.0,543.0,0.0
313,al-jazeera-english,Mexico: US envoy's dig at Frida Kahlo causes social media debate,2019-09-03 08:40:13+00:00,False,10.0,1.0,34.0,0.0
314,bbc-news,Workers at 'sophisticated' cannabis factory in Paisley jailed,2019-09-03 15:06:22+00:00,False,6.0,2.0,5.0,0.0
315,reuters,Factbox: U.S. stocks to watch as Hurricane Dorian threatens East Coast,2019-09-03 17:20:03+00:00,False,0.0,0.0,1442.0,0.0
316,cnn,New Chinese 'deepfake' face app backpedals after privacy backlash,2019-09-03 09:23:25+00:00,False,121.0,13.0,124.0,0.0
317,al-jazeera-english,Pakistan won't initiate military conflict with India: Imran Khan,2019-09-03 07:08:12+00:00,False,5331.0,2218.0,435.0,1.0
318,the-new-york-times,These High-Flying Geese Are ‘the Astronauts of the Bird World’,2019-09-03 14:05:27+00:00,False,208.0,21.0,74.0,0.0
319,abc-news,Niche home-sharing sites roll out welcome mat for minorities,2019-09-03 15:12:12+00:00,False,0.0,0.0,0.0,0.0
320,al-jazeera-english,UK: Suicide rates surge 11.8% in a single year,2019-09-03 15:45:37+00:00,False,1.0,0.0,8.0,0.0
321,abc-news,"Climate, post-conflict peace on pope's Africa agenda",2019-09-03 13:47:28+00:00,False,0.0,0.0,3.0,0.0
322,bbc-news,Ashes 2019: Jofra Archer 'all for' battle with Australia's Steve Smith,2019-09-03 16:01:43+00:00,False,0.0,0.0,3.0,0.0
323,cbs-news,"As U.S. touts peace deal ""in principle,"" Taliban bomb kills almost 20",2019-09-03 08:53:53+00:00,False,122.0,70.0,38.0,0.0
324,reuters,'The Painted Bird' tells 'timeless' story of survival in dark times,2019-09-03 16:36:17+00:00,False,0.0,0.0,0.0,0.0
325,reuters,Pantomime villain Medvedev fueled by New York hate,2019-09-03 17:32:12+00:00,False,0.0,0.0,0.0,0.0
326,the-new-york-times,Recent Commercial Real Estate Transactions,2019-09-03 13:01:58+00:00,False,0.0,0.0,8.0,0.0
327,al-jazeera-english,Palestinian student at Harvard allowed US entry on second attempt,2019-09-03 16:09:00+00:00,True,0.0,0.0,0.0,0.0
328,bbc-news,Smart motorway deaths: Jason Mercer's widow wants system stopped,2019-09-03 14:58:30+00:00,False,66.0,39.0,36.0,0.0
329,the-new-york-times,"A Brazilian Chef Plans Her 4,800-Mile Commute to New York",2019-09-03 16:42:02+00:00,False,1.0,0.0,4.0,0.0
330,business-insider,"How to set an automatic 'out of office' email response on your iPhone in the Mail, Outlook, or Gmail app",2019-09-03 17:19:00+00:00,False,0.0,0.0,2.0,0.0
331,newsweek,"WWE Monday Night RAW Live Results: New Episode of Firefly Fun House Announced, King of the Ring Tournament Continues",2019-09-03 00:10:54+00:00,False,0.0,0.0,0.0,0.0
332,reuters,"Winston Churchill's grandson to vote against PM Johnson, risking expulsion from party",2019-09-03 17:51:27+00:00,False,0.0,0.0,13.0,0.0
333,newsweek,Justin Bieber Drug Use: Hillsong Pastor Carl Lentz Helped Singer Recover From 'Pretty Heavy Drugs',2019-09-03 12:31:40+00:00,False,0.0,0.0,1.0,0.0
